2022-01-13,628919.0
2022-06-23,1890939.0
2022-09-28,1388430.0
2022-11-22,219524.0
2024-02-06,1179977.0
2024-08-19,1022136.0
2022-02-10,594591.0
2023-04-06,500442.0
2024-02-17,441257.0
2024-05-21,685529.0
2021-12-22,481155.0
2022-02-06,575848.0
2022-09-24,19219.0
2022-11-24,778805.0
2023-08-14,1386230.0
2023-11-15,688624.0
2023-12-15,412702.0
2022-02-04,727607.0
2023-05-02,669185.0
2024-04-26,651442.0
2021-12-28,389286.0
2022-10-18,430908.0
2023-09-20,2761760.0
2024-01-18,1726151.0
2024-03-08,500100.0
2024-11-09,4454.0
2021-11-24,91658.0
2022-03-09,813940.0
2022-06-03,132799.0
2024-02-29,964046.0
2024-07-23,356855.0
2022-04-19,118141.0
2022-07-22,1884164.0
2022-08-18,2734234.0
2023-04-17,1407918.0
2023-07-12,940634.0
2021-11-29,121123.0
2022-02-07,1477934.0
2022-10-07,407105.0
2022-10-20,415591.0
2023-01-12,867850.0
2023-04-11,1478118.0
2023-05-27,233806.0
2023-08-15,3193463.0
2024-02-23,1367871.0
2024-03-27,2709858.0
2024-05-15,2494056.0
2022-08-25,584012.0
2023-09-18,457125.0
2024-01-09,2165379.0
2024-02-27,104852.0
2024-08-16,982966.0
2023-04-02,4505.0
2024-01-19,2077119.0
2022-03-25,1947836.0
2022-06-16,538308.0
2023-11-20,1885071.0
2022-09-12,361482.0
2022-10-24,1884266.0
2023-02-15,3182396.0
2022-06-17,323701.0
2022-12-21,684484.0
2023-01-25,231237.0
2023-06-26,140876.0
2023-12-29,195488.0
2024-06-06,3658265.0
2022-01-06,122368.0
2022-02-03,925380.0
2022-09-05,1302589.0
2023-06-05,981554.0
2023-07-10,515716.0
2023-08-17,1589673.0
2024-02-10,21299.0
2024-03-19,996189.0
2023-02-10,1321203.0
2023-02-14,791591.0
2023-10-08,515086.0
2023-10-16,467511.0
2023-10-25,835635.0
2024-09-06,6854639.0
2022-03-01,1503812.0
2022-09-26,2810978.0
2021-12-29,187847.0
2023-09-21,463849.0
2024-03-04,713038.0
2023-11-14,554105.0
2024-05-09,823144.0
2024-05-10,540132.0
2022-07-11,156343.0
2022-10-14,969643.0
